"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AL451165.2",1.64419936050328e-06,-1.58819213913021,0.118,0.382,0.0312414320489229
"LCOR",1.64686571178032e-06,-0.172008607892167,0.958,0.989,0.0312920953895379
"NR1D2",1.64859925166234e-06,-0.461750083051685,0.647,0.823,0.0313250343808361
"EPHA2",1.65439014510685e-06,1.06695044598422,0.471,0.237,0.0314350671471752
"OBSCN",1.65739446771532e-06,-0.611679245320847,0.521,0.79,0.0314921522810588
"C9orf3",1.66262448730686e-06,-0.366918507503285,0.832,0.995,0.0315915278833176
"CNOT10",1.66342751969885e-06,-0.137709386890853,0.958,0.995,0.0316067863017978
"PLPPR3",1.66765751577078e-06,-1.97968555225543,0.067,0.301,0.0316871604571607
"FAM102A",1.66817496358422e-06,-0.170629199627497,0.924,0.989,0.0316969924830637
"COPZ1",1.66910154632304e-06,-0.110109332827724,1,1,0.0317145984816842
"KRI1",1.67675298679823e-06,-0.171644753343921,0.908,0.968,0.0318599835021531
"BUD13",1.6769210787988e-06,-0.934370929361052,0.277,0.532,0.0318631774182559
"ANKS1A",1.67936152362064e-06,-0.231778437180811,0.832,0.935,0.0319095483103157
"HSPA14.1",1.68292046970058e-06,-0.360125614052111,0.681,0.823,0.0319771718447807
"ADGRD2",1.68826289150571e-06,-2.26007773889644,0.05,0.269,0.0320786832015
"BMPR1B",1.69420045433205e-06,-1.00582807802061,0.303,0.602,0.0321915028327632
"CD34",1.69449428323873e-06,-1.41958235537829,0.16,0.441,0.0321970858758191
"HNRNPL",1.70169256283007e-06,-0.16228138676581,0.95,0.973,0.0323338603863341
"N4BP1",1.70263624422481e-06,-0.132754794993919,1,1,0.0323517912765156
"XPO4",1.70822453435822e-06,-0.195145464938734,0.882,0.968,0.0324579743773406
"AP003469.4",1.70941889191126e-06,0.489797385808324,0.782,0.586,0.0324806683652059
"TMEM39A",1.71158638209771e-06,-0.249631126549181,0.84,0.941,0.0325218528462386
"STOX1",1.71198685206555e-06,-2.35636694865879,0.042,0.258,0.0325294621760975
"SCLT1",1.71293301758275e-06,-0.645801272220714,0.513,0.747,0.0325474402670899
"HDGFL2",1.71395767858303e-06,-0.148749238794443,1,0.995,0.0325669098507561
"ZFYVE26",1.71726933921666e-06,-0.220466329197745,0.849,0.935,0.0326298347144558
"SEMA4F",1.72050721801731e-06,-0.686864860675285,0.513,0.833,0.032691357649547
"MCAM",1.72710649183597e-06,0.791075636229238,0.714,0.495,0.0328167504513752
"RABL3",1.73666505283813e-06,-0.116779061251544,0.966,0.989,0.0329983726689773
"ZSCAN5A",1.73669485373079e-06,-0.940621452921068,0.319,0.624,0.0329989389157387
"HMG20A",1.73675759578958e-06,-0.212143222709288,0.874,0.973,0.0330001310775978
"G3BP1",1.73681798157471e-06,-0.218461153538765,1,1,0.0330012784679011
"CEP72",1.74471753471404e-06,-1.18842389392572,0.21,0.489,0.0331513778771015
"MEMO1",1.7458972964596e-06,-0.198902135100234,0.908,0.978,0.0331737945300288
"AZU1",1.75131466806711e-06,-3.47429004665466,0.008,0.194,0.0332767300079431
"TMEM115",1.75562619946304e-06,-0.163592180992718,0.891,0.941,0.0333586534159972
"COG4",1.75997115505815e-06,-0.12483763086665,1,1,0.0334412119172599
"DOK6",1.76297000433668e-06,-1.12571833626916,0.202,0.468,0.0334981930524013
"ATP8B1",1.76635354939873e-06,0.69151141439661,0.672,0.446,0.0335624837921253
"CCDC122",1.77550640344524e-06,0.173540152577172,0.966,0.903,0.0337363971718631
"FDXR",1.77839052068796e-06,-0.990405160578825,0.261,0.516,0.0337911982835919
"WDR75",1.77886140120312e-06,-0.267605229359625,0.832,0.957,0.0338001454842605
"ANGPTL1",1.77965509832282e-06,-1.65163176864787,0.101,0.36,0.0338152265232318
"CDH17",1.77982636879679e-06,-1.54524692361895,0.118,0.371,0.0338184808335078
"ATP13A3",1.79500566727829e-06,-0.170523955658392,0.966,0.984,0.0341069026839547
"AL158071.1",1.79726531171141e-06,2.34478076594118,0.21,0.038,0.0341498381878285
"LMNB2",1.80797456221222e-06,-0.75187506098878,0.403,0.661,0.0343533246565943
"PRKCSH",1.81915903212628e-06,-0.111911737443009,1,1,0.0345658407694314
"VPS11",1.82141751527024e-06,-0.596357238520991,0.588,0.892,0.0346087542076499
"RPS6KA2",1.82155676740625e-06,0.900555632879009,0.563,0.317,0.0346114001374862
"TRIP13",1.83003278737945e-06,-0.916819648725092,0.311,0.575,0.0347724529929969
"SOWAHC",1.83005135777081e-06,-0.632374029220345,0.471,0.683,0.0347728058490032
"PLEKHO1",1.83106341593406e-06,-0.261809306579054,0.95,1,0.034792035966163
"KIAA1191",1.83113222167782e-06,-0.126044542168947,0.966,0.995,0.0347933433441003
"PRKAB2",1.83265185186322e-06,-0.373809984297753,0.739,0.93,0.0348222178372531
"ISL1",1.83765017408529e-06,-0.991872739440776,0.269,0.538,0.0349171909577946
"EXOC5",1.8433473048155e-06,-0.114028679903255,0.992,0.989,0.0350254421387993
"BDH1",1.84574416956065e-06,-1.8269646711255,0.084,0.323,0.035070984965822
"SPOCK2",1.86502973648591e-06,0.892122021169321,0.63,0.366,0.0354374300229687
"RASGRF1",1.87822004466229e-06,-2.70401699530362,0.034,0.237,0.0356880590686281
"AC036176.1",1.87852921511164e-06,-1.33162990496014,0.151,0.409,0.0356939336163363
"GMEB1",1.87854689507615e-06,-0.152064548715603,0.941,0.968,0.035694269553342
"MIATNB",1.88288172445412e-06,-0.4781776598514,0.58,0.763,0.0357766356463528
"UNG",1.88760939267431e-06,-1.55799524781593,0.118,0.371,0.0358664660702045
"MBD1",1.89019156107597e-06,-0.190494021536386,0.857,0.93,0.0359155298520045
"TRIM71",1.904631107975e-06,-1.23448837331152,0.185,0.457,0.036189895682633
"RPL8",1.90524422853974e-06,0.460210628511624,1,1,0.0362015455864837
"SCARB1",1.90827924843588e-06,0.488722718447126,0.798,0.624,0.0362592139995302
"INIP",1.90937055505715e-06,-0.146096967462125,0.941,0.962,0.0362799499166409
"MPHOSPH9",1.90975719003246e-06,-0.609774507238162,0.513,0.753,0.0362872963678068
"CDH8",1.91594798024325e-06,-0.741246333147117,0.437,0.715,0.0364049275726019
"COCH",1.91725701707729e-06,-1.84645382912712,0.084,0.312,0.0364298005814855
"GATA6-AS1",1.91963923138857e-06,-1.53325329106478,0.126,0.376,0.0364750650356142
"GNL3L",1.92836868688216e-06,-0.61904350859585,0.487,0.726,0.0366409334194479
"NUDT11",1.92949113036012e-06,-0.132651031004807,0.941,0.978,0.0366622609679726
"RPS14",1.93055026632639e-06,-0.481546753287821,1,1,0.0366823856104677
"DCAF7",1.93055026632639e-06,-0.147220790244811,1,1,0.0366823856104677
"UBA6-AS1",1.93166547829656e-06,-0.583343627984004,0.555,0.828,0.0367035757531129
"ANXA2R",1.94598397381527e-06,-1.056098670341,0.261,0.554,0.036975641486464
"FAM219B",1.94756301108799e-06,-0.172097692715055,0.882,0.957,0.0370056447736829
"CANX",1.95608157610643e-06,0.3716989063995,1,0.973,0.0371675060275982
"CNKSR3",1.95865792337957e-06,0.448883657358227,0.882,0.763,0.0372164592021352
"BID",1.96902192527451e-06,-0.708076541193316,0.445,0.72,0.0374133856021411
"LRRC10B",1.97067488132032e-06,-1.9930888728152,0.067,0.296,0.0374447934199674
"KLHL26",1.97067488132032e-06,-1.9930888728152,0.067,0.296,0.0374447934199674
"EBP",1.98608388397075e-06,-0.280421233855891,0.815,0.93,0.0377375798793283
"FBXO33",1.99113133557221e-06,-0.416913623524172,0.697,0.866,0.0378334865072076
"SMG6",1.99523600865594e-06,-0.123179101606672,1,1,0.0379114794004714
"RAMP2-AS1",2.00094085570253e-06,-0.807038298542476,0.403,0.715,0.0380198771992038
"PXDC1",2.00194290261616e-06,0.515079082799575,0.782,0.602,0.0380389170926097
"FAM104B",2.00528708135183e-06,-0.193735901481165,0.849,0.952,0.0381024598327662
"EBF3",2.00755123973717e-06,2.06617782001868,0.244,0.059,0.0381454811062459
"CARF",2.01067768716176e-06,-0.557073610979433,0.555,0.79,0.0382048867337606
"NCOA6",2.02158850526291e-06,-0.160049621687599,0.958,1,0.0384122031885005
"GIPC1",2.02489579803937e-06,-0.424560069832775,0.672,0.871,0.038475045058546
"CAPN5",2.02679046199107e-06,-1.16365026200062,0.21,0.457,0.0385110455682922
"MIS18A",2.02771794858938e-06,-0.36410129291124,0.689,0.806,0.0385286687411468
"DPF2",2.02817831665093e-06,-0.164299778620019,0.958,0.995,0.0385374161946844
"RPIA",2.03420768380701e-06,-0.149531624685466,0.933,0.989,0.038651980200017
"HAUS6",2.04098934396874e-06,-0.274758095447124,0.756,0.855,0.0387808385247499
"NUB1",2.04174437899448e-06,-0.115540655416922,0.992,0.995,0.0387951849452742
"FRMD4B",2.04578824133992e-06,-0.71265727970885,0.42,0.688,0.0388720223736998
"CTSO",2.05461904661254e-06,-0.608933260514488,0.471,0.699,0.0390398165046849
"TYW1",2.05747259655374e-06,-0.599924889562319,0.513,0.763,0.0390940368071175
"GMFG",2.05803818407564e-06,0.933875237922146,0.538,0.306,0.0391047835356213
"ACAP2",2.06200104503964e-06,-0.135691822327272,1,1,0.0391800818567981
"HINT2",2.06530769735945e-06,-0.188474958862308,0.908,0.973,0.0392429115575269
"SMOC2",2.08041391547961e-06,-1.41041793715613,0.16,0.43,0.039529944808028
"NMNAT3",2.08497446445431e-06,-1.05972582284635,0.252,0.505,0.0396165997990963
"INTS9",2.08584951001223e-06,-1.52558395364222,0.126,0.382,0.0396332265397424
"RRP1",2.0893034881579e-06,-0.139358528456397,0.992,1,0.0396988555784882
"PEG3",2.09256347072323e-06,-0.307452026619136,0.899,0.941,0.0397607985072121
"PIR",2.09914311547947e-06,0.415412102009326,0.891,0.72,0.0398858183372254
"TSPAN7",2.09997990351687e-06,0.883206490337453,0.588,0.344,0.039901718146724
"THY1",2.10086271072004e-06,0.48454522219763,0.908,0.833,0.0399184923663915
"ZNF775",2.1148402092648e-06,-0.28397283906922,0.79,0.909,0.0401840788162404
"C1orf50",2.12074267748314e-06,-0.308171529502596,0.714,0.844,0.0402962316148571
"LINC00028",2.13010189123793e-06,1.41301550169363,0.378,0.14,0.0404740660354119
"TIRAP",2.13033072969252e-06,0.975449101411131,0.513,0.28,0.0404784141948876
"ANAPC5",2.13090916121096e-06,-0.164963105816787,1,1,0.0404894049721695
"ZNF772",2.1419932784486e-06,-1.0871744618945,0.218,0.489,0.0407000142838018
"ITPRIPL2",2.14576785779234e-06,0.427894874703786,0.958,0.823,0.0407717350659123
"EIF4A3",2.14576785779234e-06,-0.191018593178551,0.857,0.887,0.0407717350659123
"AL096865.1",2.14613409511007e-06,-1.30454544847263,0.168,0.446,0.0407786939411864
"CGRRF1",2.14681784347623e-06,-0.155990804243548,0.866,0.919,0.0407916858438918
"AC009271.1",2.15787310351395e-06,-0.766474749870023,0.403,0.683,0.0410017468398687
"MND1",2.16287977710942e-06,-1.25042580201518,0.185,0.446,0.0410968786448561
"MYO10",2.17037628625036e-06,-0.6247991455295,0.504,0.774,0.0412393198150431
"AL928970.1",2.17066187277677e-06,-1.69675868922594,0.109,0.344,0.0412447462446313
"ABI2",2.17330993691551e-06,-0.206016754703928,0.992,1,0.0412950621113316
"IGSF5",2.18157024304925e-06,-2.35565895219991,0.042,0.253,0.0414520161881788
"ATP23",2.1866738912612e-06,-0.452600484879096,0.647,0.871,0.0415489906078541
"RALGAPA2",2.1866879874241e-06,-0.418294057801019,0.655,0.844,0.0415492584490453
"ZNF511",2.18760111489398e-06,-0.102024754228533,0.983,0.995,0.0415666087841006
"MED31",2.18762271827071e-06,-0.113859418350989,1,1,0.0415670192698617
"MPRIP-AS1",2.20555168263523e-06,-1.23638050424833,0.185,0.457,0.0419076875217519
"RAB5B",2.21651485472882e-06,-0.115232641637803,0.983,1,0.0421159987547024
"AKT2",2.21652032100923e-06,-0.128232382818774,0.992,1,0.0421161026194964
"LRRN1",2.21788409556221e-06,-1.47764947657852,0.134,0.392,0.0421420156997776
"CARD8-AS1",2.21788409556221e-06,-1.47764947657852,0.134,0.392,0.0421420156997776
"ZNF681",2.22200645896069e-06,-1.6219871386293,0.109,0.349,0.042220344726712
"BTBD3",2.23110073930349e-06,-0.170411265194301,0.983,1,0.0423931451475057
"DFFB",2.23426225612212e-06,-1.01171210703668,0.269,0.57,0.0424532171285763
"LRIG2",2.24377123918415e-06,-0.233953852240032,0.899,0.995,0.042633897315738
"MPLKIP",2.24578430296191e-06,-0.235245004639407,0.992,1,0.0426721475405792
"PAK2",2.26054950431805e-06,-0.220327999689901,0.983,1,0.0429527011315473
"ANP32E",2.26113096194935e-06,-0.515480101845621,0.697,0.86,0.0429637494079997
"CROT",2.26244104852727e-06,-0.202100724549696,0.874,0.93,0.0429886423630667
"PCYOX1L",2.26682720321829e-06,-0.426622639560999,0.588,0.769,0.0430719836883506
"ATP1A1",2.27541909925855e-06,-0.179376371077435,0.992,1,0.0432352383050118
"MAGEE1",2.28199233471716e-06,-0.696695870034979,0.496,0.812,0.0433601363519607
"FLAD1",2.28577204785546e-06,-0.316510566439905,0.748,0.887,0.0434319546813016
"NPTX2",2.29025994116722e-06,-1.21690272228113,0.185,0.43,0.0435172291421184
"ANKLE2",2.29032062184023e-06,-0.186698238628756,0.966,1,0.0435183821355862
"C4orf33",2.31666708155e-06,-0.466629192869012,0.613,0.796,0.0440189912165316
"PEX1",2.32328381508399e-06,-0.417964846186664,0.714,0.914,0.0441447157704109
"CD3EAP",2.33109648879203e-06,-0.26431016572768,0.79,0.914,0.0442931643835374
"CPSF1",2.33513094747533e-06,-0.132412122741683,0.941,0.989,0.0443698231329788
"PRR5",2.33581913050162e-06,0.145776330767327,1,0.995,0.0443828992986613
"AC007405.3",2.33616074123729e-06,-0.722441282871535,0.471,0.785,0.0443893902442498
"PECR",2.33616074123729e-06,-0.722441282871535,0.471,0.785,0.0443893902442498
"MICAL2",2.33651534009972e-06,0.670545879709201,0.765,0.511,0.0443961279772347
"PFN4",2.3375236479989e-06,-1.13326653086346,0.227,0.511,0.0444152868356271
"BBS12",2.33948716570169e-06,-0.756998517427216,0.378,0.629,0.0444525956354977
"UNC93B1",2.34070492521513e-06,-0.916373906674391,0.328,0.629,0.0444757342840126
"POU6F2",2.34506128893648e-06,0.503880440668423,0.832,0.64,0.044558509551082
"LINC00884",2.34860360899093e-06,-1.33606573784432,0.168,0.419,0.0446258171744366
"PFDN2",2.35115796916429e-06,-0.223114131167035,1,1,0.0446743525720906
"AC119674.2",2.36608231590032e-06,-1.03382064051484,0.261,0.538,0.0449579300844219
"ZSWIM9",2.36612399541871e-06,-0.464079687333641,0.622,0.833,0.0449587220369509
"AL050341.2",2.37550119555279e-06,-0.345762752959801,0.672,0.828,0.0451368982166985
"HOMER2",2.37581627046394e-06,-0.377610818608315,0.706,0.892,0.0451428849550853
"PTGS1",2.38875624789807e-06,-1.67758704708727,0.101,0.344,0.0453887574663112
"RUBCN",2.39462935764366e-06,-0.378093522343342,0.697,0.866,0.0455003524245873
"CHMP2B",2.39607719963674e-06,-0.159537527763418,0.933,0.978,0.0455278628702976
"ATRIP",2.39892518432614e-06,-0.988187467405511,0.269,0.543,0.0455819774273809
"GBP3",2.40698769319003e-06,1.08332115736122,0.479,0.231,0.0457351731583038
"ZNF563",2.40879016695756e-06,-2.08357940676311,0.059,0.28,0.0457694219623607
"CPNE5",2.4283226283014e-06,-0.731829243395166,0.361,0.586,0.0461405582603549
"PTCD3",2.42919520796825e-06,-0.132680749474447,0.966,0.995,0.0461571381466048
"HUWE1",2.43075162641539e-06,-0.389055686982861,0.748,0.903,0.0461867116535188
"FOXK2",2.44139349334369e-06,-0.221457852351394,0.832,0.93,0.0463889177670234
"FAM217B",2.44752379456888e-06,-0.242818246465348,0.84,0.935,0.0465053996206033
"DCAF12",2.45620775638121e-06,-0.253678915818678,0.798,0.892,0.0466704035789994
"BLM",2.45664250243477e-06,-1.26143904628626,0.185,0.43,0.0466786641887631
"AL035448.1",2.46282743021365e-06,-1.5216469264267,0.126,0.376,0.0467961840014896
"PPP2R2A",2.46931555126395e-06,-0.147604652125292,0.992,0.995,0.0469194647895664
"DIAPH1",2.47159036268683e-06,-0.412310612428335,0.664,0.817,0.0469626884814125
"STRAP",2.47566782014801e-06,-0.241370981154326,0.933,0.978,0.0470401642506324
"NAA38",2.47739862618436e-06,-0.209171722599855,1,1,0.0470730512961291
"AP4M1",2.47739862618436e-06,-0.147586785907944,0.992,1,0.0470730512961291
"SLC35B2",2.49538762312211e-06,0.511736035597435,0.807,0.586,0.0474148602269431
"NAP1L3",2.49849183025548e-06,-0.788200248780207,0.395,0.688,0.0474738432666844
"STAG2",2.50177609134631e-06,-0.306603246429728,0.992,0.995,0.0475362475116712
"PPP3CB",2.50996112957995e-06,-0.103033380566823,1,1,0.0476917714231486
"RARB",2.51494439771314e-06,-0.268453381860894,0.815,0.909,0.0477864585009474
"LEPR",2.51682307978469e-06,-1.31511083463293,0.168,0.414,0.0478221553389888
"KLHDC3",2.51810427637478e-06,-0.134100232020454,0.975,0.995,0.0478464993553973
"SFXN1",2.52639605803004e-06,-0.151737583566269,0.992,1,0.0480040514986288
"ZNF578",2.53092092777368e-06,-1.76383180147575,0.084,0.328,0.0480900285486276
"LRRTM1",2.53434643701921e-06,-2.74797637497867,0.025,0.22,0.048155116649802
"ANKRD17",2.54281025733202e-06,-0.194124212531416,0.966,0.995,0.0483159376995657
"ATP5MC3",2.54293425772832e-06,-0.267758594536191,1,0.995,0.0483182938310958
"STX3",2.54772648385944e-06,-1.23537868343352,0.193,0.468,0.0484093509198131
"AL139260.1",2.5525943290632e-06,-0.928237728465236,0.319,0.618,0.0485018448465299
"ADAMTS13",2.55741304891919e-06,-1.23012807011605,0.193,0.468,0.0485934053425135
"ALDH2",2.55741304891919e-06,-1.23012807011605,0.193,0.468,0.0485934053425135
"SP2",2.5668864128125e-06,-0.343489412799978,0.739,0.919,0.0487734087298504
"ECHS1",2.56741108820235e-06,-0.175799051106905,0.958,0.984,0.0487833780869328
"SULT1A1",2.57149460489236e-06,-0.312188858149482,0.739,0.898,0.0488609689875597
"FAM32A",2.57626020564227e-06,-0.129363367247346,0.983,0.989,0.0489515201674089
"DUSP9",2.58668530703496e-06,-1.27724130823151,0.185,0.473,0.0491496075189714
"ZNF219",2.60673247048025e-06,-0.97948255413722,0.277,0.548,0.0495305236715952
"TTN-AS1",2.61006870998672e-06,-0.118710546628851,0.966,1,0.0495939155584577
"PAIP1",2.61013221063166e-06,-0.132733003214252,1,0.995,0.0495951221342122
"FCGR2A",2.61119920544466e-06,-1.41492778187752,0.151,0.419,0.0496153961026541
"AL691432.2",2.61151973389967e-06,-0.591707703673883,0.479,0.715,0.0496214864638276
"POC5",2.61970117321218e-06,-0.249471048022923,0.748,0.86,0.0497769419922047
"AMMECR1",2.6244411781593e-06,-0.255814649267474,0.857,0.973,0.0498670068262049
"GRINA",2.62713224786765e-06,0.165682170933237,1,0.978,0.0499181398417332
"FBXL20",2.63780698947928e-06,-0.344060500461913,0.739,0.909,0.0501209706070958
"SIRT5",2.63977098083265e-06,-0.273123284139868,0.748,0.876,0.0501582884068013
"SYNGAP1",2.64443172613594e-06,-0.205834158441625,0.891,0.962,0.0502468472283091
"SERAC1",2.64675320712717e-06,0.166767753515783,0.975,0.919,0.0502909576886234
"TYMS",2.6490299739024e-06,-1.2088542171269,0.235,0.505,0.0503342185341195
"MAP3K20",2.66164572918734e-06,0.228512844495826,1,0.995,0.0505739305002887
"AMDHD2",2.67773956227633e-06,-0.547395712356596,0.521,0.758,0.0508797294228125
"FNDC10",2.69838714268083e-06,-1.58256259401949,0.118,0.366,0.0512720540980784
"PACRG",2.71059442397843e-06,0.671914705773347,0.697,0.452,0.0515040046500141
"HMGB1",2.71412762567584e-06,-0.617853908865182,0.983,1,0.0515711390154667
"LEAP2",2.71847654654902e-06,-0.199076655331302,0.874,0.957,0.0516537728609779
"ZFP37",2.72034762740934e-06,-0.576576277530294,0.496,0.731,0.0516893252684048
"CLASP2",2.73105564405585e-06,-0.124051148879546,0.966,0.973,0.0518927882927052
"RAD51C",2.73634955350962e-06,-0.357278397425246,0.689,0.812,0.0519933778662362
"FANCG",2.74965189880945e-06,-0.866800767148776,0.353,0.64,0.0522461357292783
"DOK1",2.75537849378725e-06,-0.244201360510891,0.798,0.919,0.0523549467604515
"RPN1",2.75862537420826e-06,-0.113736446914291,0.992,0.995,0.0524166407353312
"TES",2.76091963391443e-06,-0.719237289709116,0.403,0.645,0.052460233964008
"TDP1",2.76522968482354e-06,-0.428589370662944,0.622,0.806,0.0525421292413321
"AC005944.1",2.76561316438439e-06,-1.80311792917113,0.084,0.317,0.0525494157364678
"ATP5MF",2.76724005061761e-06,-0.361253543352169,0.95,0.995,0.0525803282017851
"MCPH1",2.77641232858648e-06,-0.256534539641249,0.832,0.952,0.0527546106554716
"TMEM135",2.78390963816907e-06,-0.346565071740599,0.756,0.93,0.0528970670348506
"NUP205",2.79936235719573e-06,-0.507567965263087,0.563,0.78,0.0531906841490761
"PPAT",2.80195278581033e-06,-0.38173903126139,0.697,0.866,0.0532399048831821
"RBM12",2.82128832073182e-06,-0.177049571151255,0.95,0.984,0.0536072993822253
"HSPA12B",2.8220794570917e-06,-0.12306276892342,0.983,0.995,0.0536223317641994
"TNPO2",2.82210674093299e-06,-0.117609731620999,0.992,1,0.0536228501844677
"RMDN2",2.82389099123513e-06,0.303886632264327,0.857,0.79,0.0536567527244588
"MYCBP",2.82438500372565e-06,-0.846230464824055,0.345,0.613,0.0536661394557911
"UNC5C",2.84121459985055e-06,-1.7381954013858,0.092,0.328,0.0539859186117603
"RDH10",2.85424875306521e-06,-1.17453107707101,0.218,0.489,0.054233580556992
"HAUS1",2.85786600652296e-06,-0.153696362226674,0.95,0.978,0.0543023119899427
"RNF126",2.85846138184226e-06,-0.268834104493431,0.815,0.946,0.0543136247163847
"AC100782.1",2.8616088781369e-06,-2.19216021991703,0.05,0.263,0.0543734302934793
